id,name,type,begin_area_id,begin_area_name,area_id,area_name,place_id,place
ca891d65-d9b0-4258-89f7-e6ba29d83767,Iron Maiden,Group,f999fe3f-b2e5-4a2a-8f5b-eed90aae23d9,Leyton,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f999fe3f-b2e5-4a2a-8f5b-eed90aae23d9,Leyton
47c6bc7d-27f0-41c8-b84d-7dabcc9f277f,Richard Hawley,Person,,,,,,
34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,Cigarettes After Sex,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
42a8f507-8412-4611-854f-926571049fa0,George Harrison,Person,c249c30e-88ab-4b2f-a745-96a25bd7afee,Liverpool,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,c249c30e-88ab-4b2f-a745-96a25bd7afee,Liverpool
3798b104-01cb-484c-a3b0-56adc6399b80,Rage Against the Machine,Group,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles
f47fc54d-b334-4321-8218-00c5b11d4dd1,Gogol Bordello,Group,75e398a3-5f3f-4224-9cd8-0fe44715bc95,New York,489ce91b-6658-3307-9877-795b68554c98,United States,75e398a3-5f3f-4224-9cd8-0fe44715bc95,New York
e6694ef2-d670-461b-a77b-f51f81faaf8f,Brett Anderson,Person,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
2f17f9f7-2df1-49d6-ab2b-7bb4ba580746,Jonathan Wilson,Person,72081512-394f-49b8-8a82-aaa7be9dab2b,Forest City,489ce91b-6658-3307-9877-795b68554c98,United States,72081512-394f-49b8-8a82-aaa7be9dab2b,Forest City
013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,Person,a5f72285-d922-499c-b024-523ea8a275ab,Davyhulme,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,a5f72285-d922-499c-b024-523ea8a275ab,Davyhulme
ccd4879c-5e88-4385-b131-bf65296bf245,Echo & The Bunnymen,Group,c249c30e-88ab-4b2f-a745-96a25bd7afee,Liverpool,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,c249c30e-88ab-4b2f-a745-96a25bd7afee,Liverpool
5a28f8c2-31fb-4047-ae57-c5c326989262,Hawkwind,Group,f0cec74c-e988-41e5-bced-dd23501dae18,Ladbroke Grove,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f0cec74c-e988-41e5-bced-dd23501dae18,Ladbroke Grove
fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,Group,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France
ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,Person,c249c30e-88ab-4b2f-a745-96a25bd7afee,Liverpool,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,c249c30e-88ab-4b2f-a745-96a25bd7afee,Liverpool
22655bd5-1e82-4d5c-9d5d-c6897cae6362,Büyük Ev Ablukada,Group,,,d3be28b4-41f7-3752-8a05-ed45e1d1e492,Turkey,d3be28b4-41f7-3752-8a05-ed45e1d1e492,Turkey
eb64fa3b-321c-46e7-ba6a-c50213e5654e,The Czars,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
e6e879c0-3d56-4f12-b3c5-3ce459661a8e,Jeff Buckley,Person,7f1cf724-b398-42f8-aa82-ecd190736ebf,Anaheim,489ce91b-6658-3307-9877-795b68554c98,United States,7f1cf724-b398-42f8-aa82-ecd190736ebf,Anaheim
d700b3f5-45af-4d02-95ed-57d301bda93e,Mogwai,Group,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow
63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,Group,21e8495a-32fa-4a97-8a92-57184e36235a,Perth,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,21e8495a-32fa-4a97-8a92-57184e36235a,Perth
ef1a2517-4e8b-4e96-9680-ebd87a5a29d1,The Drones,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
197101a8-c25d-4055-a810-11c4a50a2e06,The Builders and the Butchers,Group,,,,,,
b93697af-a318-417a-b16e-a9eb47fbe2f8,Don Caballero,Group,787abc26-28ce-44f8-a2d1-82d86b5d28a8,Pittsburgh,489ce91b-6658-3307-9877-795b68554c98,United States,787abc26-28ce-44f8-a2d1-82d86b5d28a8,Pittsburgh
913096b7-10dc-41ca-9777-f299df45e9e2,Biz,,,,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada
45be8e20-3c3c-4e78-98f0-b5bdecf2f703,Sparklehorse,Group,afaa40c1-2e11-4a9b-9a33-ff0603e3e312,Richmond,489ce91b-6658-3307-9877-795b68554c98,United States,afaa40c1-2e11-4a9b-9a33-ff0603e3e312,Richmond
3a51b862-0144-40f6-aa17-6aaeefea29d9,Steven Wilson,Person,82d06beb-9ddb-4f9b-bc83-95fab1304289,Kingston upon Thames,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,82d06beb-9ddb-4f9b-bc83-95fab1304289,Kingston upon Thames
abfbd5c8-c763-45e0-b321-14f6268c8410,Sumo,Group,,,0df04709-c7d8-3b55-a6ea-f3e5069a947b,Argentina,0df04709-c7d8-3b55-a6ea-f3e5069a947b,Argentina
0fb267e2-7175-4537-a9f2-e835ecc81ff7,Chet Faker,Person,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne
7b6baeda-94ec-4475-9b09-6486a36c8e40,Calibro 35,Group,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy
7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,Queens of the Stone Age,Group,c5293e2f-3756-4e4d-aa61-a67879d70c61,Palm Desert,489ce91b-6658-3307-9877-795b68554c98,United States,c5293e2f-3756-4e4d-aa61-a67879d70c61,Palm Desert
075ded80-c694-4157-9a97-4d42ca8b9e8e,Yawning Man,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
c1aa2ec9-53e7-4d90-8d36-bac75832e986,The Supremes,Group,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,489ce91b-6658-3307-9877-795b68554c98,United States,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit
1fb60b6c-0f4d-42b4-8a5e-de705ec76660,Amadou & Mariam,Group,acc5a33c-4f3f-4f3a-8d7c-5d8ce6afe364,Bamako,c35e6d5e-9011-32e5-a23f-9e7639b7350c,Mali,acc5a33c-4f3f-4f3a-8d7c-5d8ce6afe364,Bamako
2f9ecbed-27be-40e6-abca-6de49d50299e,Aretha Franklin,Person,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis,489ce91b-6658-3307-9877-795b68554c98,United States,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis
8ee4aeeb-254b-471f-9921-186dfc401d2f,The Free,Group,,,,,,
05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon,Person,85c7cd5f-6fe2-4195-a44d-69fa390bd6ec,Newark,489ce91b-6658-3307-9877-795b68554c98,United States,85c7cd5f-6fe2-4195-a44d-69fa390bd6ec,Newark
bf27c046-38b4-4b0f-ad65-358ed588cddf,Yusuf Islam,Person,48d08ee1-db45-4566-bb1d-c47ab6dbaf98,Westminster,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,48d08ee1-db45-4566-bb1d-c47ab6dbaf98,Westminster
6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,Guster,Group,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston,489ce91b-6658-3307-9877-795b68554c98,United States,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston
2882ffa3-dec9-4055-a842-a950728bcb02,Burt Bacharach,Person,c1fc21db-40e9-47f5-af93-f3ebe6581113,Kansas City,489ce91b-6658-3307-9877-795b68554c98,United States,c1fc21db-40e9-47f5-af93-f3ebe6581113,Kansas City
bfcb6630-9b31-4e63-b11f-7b0363be72b5,The Lumineers,Group,668277ff-d728-474b-96a9-b039013247f0,Ramsey,fc1aee9a-f1a8-45dc-8820-af6b5d7f7450,Denver,668277ff-d728-474b-96a9-b039013247f0,Ramsey
1c70a3fc-fa3c-4be1-8b55-c3192db8a884,Röyksopp,Group,8bd9b44c-3b6c-4652-b830-204797952f41,Tromsø,6743d351-6f37-3049-9724-5041161fff4d,Norway,8bd9b44c-3b6c-4652-b830-204797952f41,Tromsø
ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Arctic Monkeys,Group,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield
bf225245-fce7-4d30-b648-887cb33529e4,Rebelution,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
3b3d66b1-3e1a-4d7f-a391-8d09fb5f99c3,MFÖ,Group,,,d3be28b4-41f7-3752-8a05-ed45e1d1e492,Turkey,d3be28b4-41f7-3752-8a05-ed45e1d1e492,Turkey
76c9a186-75bd-436a-85c0-823e3efddb7f,Janis Joplin,Person,5a9b37e6-927d-4674-852b-9f472408b47e,Port Arthur,489ce91b-6658-3307-9877-795b68554c98,United States,5a9b37e6-927d-4674-852b-9f472408b47e,Port Arthur
76b2e842-5e85-4c97-ab62-d5bc315595b5,Pulp,Group,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield
7bd92ac9-6b2e-4e88-812a-60499ec60a9d,I Am Kloot,Group,852531bf-3410-401f-b432-9c3157a386b9,Manchester,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,852531bf-3410-401f-b432-9c3157a386b9,Manchester
2feb192c-2363-46d6-b476-1c88a25cb294,The Afghan Whigs,Group,b2cf490f-a8a7-4875-a1b7-addede3b327f,Cincinnati,489ce91b-6658-3307-9877-795b68554c98,United States,b2cf490f-a8a7-4875-a1b7-addede3b327f,Cincinnati
1bc41dff-5397-4c53-bb50-469d2c277197,The Dillinger Escape Plan,Group,df198305-ff45-492f-bea4-17e78a4c67b1,Morris Plains,489ce91b-6658-3307-9877-795b68554c98,United States,df198305-ff45-492f-bea4-17e78a4c67b1,Morris Plains
e5edd3b8-2a81-42c4-93a4-c19a10713295,Uncle Acid & the deadbeats,Group,11ba7f4f-3fb9-4b4b-a72f-ab1cd9c37d99,Cambridge,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,11ba7f4f-3fb9-4b4b-a72f-ab1cd9c37d99,Cambridge
9c1ff574-2ae4-4fea-881f-83293d0d5881,…And You Will Know Us by the Trail of Dead,Group,58d2816b-daf9-4fc5-962c-06967f14a5e5,Austin,489ce91b-6658-3307-9877-795b68554c98,United States,58d2816b-daf9-4fc5-962c-06967f14a5e5,Austin
8546949d-f46c-45ab-8391-85b26dda6b65,Tim Buckley,Person,af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,"Washington, D.C.",489ce91b-6658-3307-9877-795b68554c98,United States,af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,"Washington, D.C."
f5a6752d-baa0-4dcd-82bc-023b95e4dad9,Typhoon,Person,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,Group,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London
a74f43e4-50c4-4b19-a2ce-c05ce9bccb03,Talk Talk,Group,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London
b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,Group,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland,489ce91b-6658-3307-9877-795b68554c98,United States,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland
fdae985a-b8e1-4a2b-919d-8ee12cec403e,Divididos,Group,,,0df04709-c7d8-3b55-a6ea-f3e5069a947b,Argentina,0df04709-c7d8-3b55-a6ea-f3e5069a947b,Argentina
68a0067a-7a3a-43d3-bd91-391ea7600d8c,Little Joy,Group,,,,,,
611f1230-7c2b-4610-b9e6-5a4fcb6e3cc7,Grinderman,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
69ce32a2-dbb1-42c2-98fc-2fbf896ef861,Other Lives,Group,bc4c23a5-f53a-4a43-aaa3-bb6bf89271c4,Stillwater,489ce91b-6658-3307-9877-795b68554c98,United States,bc4c23a5-f53a-4a43-aaa3-bb6bf89271c4,Stillwater
43e2b545-3e4a-4fd7-a773-8daafa610570,Lovage,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
6329092a-3b30-4847-a95a-230a65104012,...a toys orchestra,Group,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy
d5f54887-117b-42a1-9aee-8780b84ebaba,Noel Gallagher’s High Flying Birds,Group,852531bf-3410-401f-b432-9c3157a386b9,Manchester,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,852531bf-3410-401f-b432-9c3157a386b9,Manchester
90218af4-4d58-4821-8d41-2ee295ebbe21,Kaiser Chiefs,Group,116e3eb1-2b14-42c9-91a1-7a2510dcc4b3,Leeds,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,116e3eb1-2b14-42c9-91a1-7a2510dcc4b3,Leeds
e8928eb7-01d1-45ad-853e-1b976d4f2346,The Blackwater Fever,Group,,,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,Australia
2e088ea8-b8f7-4df4-ac83-7024a50aabf1,Sam Amidon,Person,10d01282-4b05-49f5-8586-7c30b640f2c5,Brattleboro,489ce91b-6658-3307-9877-795b68554c98,United States,10d01282-4b05-49f5-8586-7c30b640f2c5,Brattleboro
1305bd7e-27ef-4236-ae87-0a7d435234ca,Songs: Ohia,Group,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland,489ce91b-6658-3307-9877-795b68554c98,United States,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland
bb44b574-5e96-49a2-81be-82f439fd8868,Sivert Høyem,Person,,,6743d351-6f37-3049-9724-5041161fff4d,Norway,6743d351-6f37-3049-9724-5041161fff4d,Norway
ea0f2a37-7007-4217-a812-396227f5013a,Kyuss,Group,c5293e2f-3756-4e4d-aa61-a67879d70c61,Palm Desert,489ce91b-6658-3307-9877-795b68554c98,United States,c5293e2f-3756-4e4d-aa61-a67879d70c61,Palm Desert
27ca9c68-650a-4659-b8ef-013e5698ff55,John Grant,Person,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
07201970-ef9e-42b3-9e42-2614c8b2812d,Pink Freud,Group,,,dd7f80c8-f017-3d01-8608-2a8c9c32b954,Poland,dd7f80c8-f017-3d01-8608-2a8c9c32b954,Poland
b7723b3f-9a35-438d-bc42-8ad8b5e027ae,Brad Mehldau,Person,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
c3aeb863-7b26-4388-94e8-5a240f2be21b,Tom Waits,Person,f65f6373-5044-416b-985f-1ea5a1f4e436,Pomona,489ce91b-6658-3307-9877-795b68554c98,United States,f65f6373-5044-416b-985f-1ea5a1f4e436,Pomona
4a51d885-9445-4e6a-a171-36e2d51dcfa0,The Growlers,Group,6bd2edb9-1e91-44f6-933a-f307f308bc32,Dana Point,ae0110b6-13d4-4998-9116-5b926287aa23,California,6bd2edb9-1e91-44f6-933a-f307f308bc32,Dana Point
a2b3ad14-cd9b-4677-95a4-799632ab6c62,Madrugada,Group,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy
32b90c92-9978-4a07-90eb-caa4b22f4907,Black Rebel Motorcycle Club,Group,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco,489ce91b-6658-3307-9877-795b68554c98,United States,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco
2ce02909-598b-44ef-a456-151ba0a3bd70,Ray Charles,Person,d57bacf6-94f0-40d5-ad0a-27eb5eef039d,Albany,489ce91b-6658-3307-9877-795b68554c98,United States,d57bacf6-94f0-40d5-ad0a-27eb5eef039d,Albany
2ecbd923-9daf-4f18-9250-e482ccec4c28,Turin Brakes,Group,41dc35d3-53a4-471c-aa42-b77adaa26b7c,Balham,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,41dc35d3-53a4-471c-aa42-b77adaa26b7c,Balham
5f982ce1-ede9-4949-b0b4-e65dcfae787e,Blues Pills,Group,66d4eeac-55a3-4860-80fe-3c31aae8effe,Ames,025ef82e-1097-44d6-a5a5-199a6ea38dae,Örebro,66d4eeac-55a3-4860-80fe-3c31aae8effe,Ames
9894e3b5-748b-42bd-99e5-ef1fb25fd365,Asteroid,Group,,,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden
e2305342-0bde-4a2c-aed0-4b88694834de,Unknown Mortal Orchestra,Group,2b748d6e-bc1c-4434-9f7b-ecd6332bc557,Portland,489ce91b-6658-3307-9877-795b68554c98,United States,2b748d6e-bc1c-4434-9f7b-ecd6332bc557,Portland
1641141b-3c9c-4772-a5cc-7e23fdf17382,Band of Skulls,Group,32950a38-9edd-42fd-aec9-26128507ff06,Southampton,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,32950a38-9edd-42fd-aec9-26128507ff06,Southampton
812920f1-0601-4d92-b1c9-a169f157476d,Bosnian Rainbows,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
9162269e-4436-42ec-81fb-72266c2b5da4,Thiago Pethit,Person,,,f45b47f8-5796-386e-b172-6c31b009a5d8,Brazil,f45b47f8-5796-386e-b172-6c31b009a5d8,Brazil
33fc3196-5f54-45de-b268-8e41b8b01489,The Shouting Matches,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
fb379890-3f35-498d-8fa5-490d838718f1,The Broken Circle Breakdown Bluegrass Band,Group,,,,,,
c14b4180-dc87-481e-b17a-64e4150f90f6,Opeth,Group,1127ddc2-eab3-4662-8718-6adbdeea3b10,Stockholm,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,1127ddc2-eab3-4662-8718-6adbdeea3b10,Stockholm
b202beb7-99bd-47e7-8b72-195c8d72ebdd,Christina Aguilera,Person,a8c1d0e2-0837-454c-afa9-4190b3fe4d92,Staten Island,489ce91b-6658-3307-9877-795b68554c98,United States,a8c1d0e2-0837-454c-afa9-4190b3fe4d92,Staten Island
bc710bcf-8815-42cf-bad2-3f1d12246aeb,Nickelback,Group,e1249d78-470e-4beb-b450-2c9a82b9ae4c,Hanna,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,e1249d78-470e-4beb-b450-2c9a82b9ae4c,Hanna
d5be5333-4171-427e-8e12-732087c6b78e,The Black Eyed Peas,Group,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles
95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,Group,cd22d0ba-c79b-45b3-a8e0-617b240df5f0,Las Vegas,489ce91b-6658-3307-9877-795b68554c98,United States,cd22d0ba-c79b-45b3-a8e0-617b240df5f0,Las Vegas
0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,Group,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles
8d552dfc-648f-401f-90de-e925013ca537,Leona Lewis,Person,e3b25e1c-0adf-4773-820e-533b4f245d01,Islington,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,e3b25e1c-0adf-4773-820e-533b4f245d01,Islington
596ffa74-3d08-44ef-b113-765d43d12738,Justin Timberlake,Person,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis,489ce91b-6658-3307-9877-795b68554c98,United States,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis
a796b92e-c137-4895-9c89-10f900617a4f,Destiny’s Child,Group,c920948b-83e3-40b7-8fe9-9ab5abaac55b,Houston,489ce91b-6658-3307-9877-795b68554c98,United States,c920948b-83e3-40b7-8fe9-9ab5abaac55b,Houston
fc63d806-ca89-4ea3-a404-ee6de695743f,Shaggy,Person,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston
2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,Person,30075929-e086-4ca7-868c-316ae92f522d,Fullerton,73d8cbdd-3149-4cb6-a36d-1ef2036a8b88,Beverly Hills,30075929-e086-4ca7-868c-316ae92f522d,Fullerton
99790314-885a-4975-8614-9c5bc890364d,TLC,Group,26e0e534-19ea-4645-bfb3-1aa4e83a4046,Atlanta,489ce91b-6658-3307-9877-795b68554c98,United States,26e0e534-19ea-4645-bfb3-1aa4e83a4046,Atlanta
811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,Person,58d2816b-daf9-4fc5-962c-06967f14a5e5,Austin,489ce91b-6658-3307-9877-795b68554c98,United States,58d2816b-daf9-4fc5-962c-06967f14a5e5,Austin
603ba565-3967-4be1-931e-9cb945394e86,*NSYNC,Group,ec1e55f4-03df-4ba1-a314-1ab959aa3fd6,Orlando,489ce91b-6658-3307-9877-795b68554c98,United States,ec1e55f4-03df-4ba1-a314-1ab959aa3fd6,Orlando
db76c5ca-d555-4f09-b1db-baa1b713d875,Mary J. Blige,Person,eb4a386e-1178-4e3a-a371-30418dd6fd2e,The Bronx,489ce91b-6658-3307-9877-795b68554c98,United States,eb4a386e-1178-4e3a-a371-30418dd6fd2e,The Bronx
73fdb566-a9b1-494c-9f32-51768ec9fd27,OutKast,Group,69846b91-e293-472d-acbf-e72ce3b60b48,East Point,489ce91b-6658-3307-9877-795b68554c98,United States,69846b91-e293-472d-acbf-e72ce3b60b48,East Point
e273f427-3287-472d-84fe-1a9f2f91e5e2,Train,Group,,,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany
2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,Person,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne
1239d1bc-cc09-43e0-bcd0-374f60346138,Kelis,Person,261962ea-d8c2-4eaf-a80c-f14376ffadb0,Manhattan,489ce91b-6658-3307-9877-795b68554c98,United States,261962ea-d8c2-4eaf-a80c-f14376ffadb0,Manhattan
45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Britney Spears,Person,ff7eb755-8d72-447f-a5f2-d7a4350cafd5,McComb,489ce91b-6658-3307-9877-795b68554c98,United States,ff7eb755-8d72-447f-a5f2-d7a4350cafd5,McComb
1dce970e-34bc-48b2-ab51-48d87544a4c2,David Gilmour,Person,11ba7f4f-3fb9-4b4b-a72f-ab1cd9c37d99,Cambridge,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,11ba7f4f-3fb9-4b4b-a72f-ab1cd9c37d99,Cambridge
b5fa29f1-6c22-4321-a488-b5f363b06b06,The Stone Roses,Group,852531bf-3410-401f-b432-9c3157a386b9,Manchester,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,852531bf-3410-401f-b432-9c3157a386b9,Manchester
592da4c4-9618-4a1a-a944-e60c05c39037,Patrick Watson,Person,408ed43c-2d6f-4165-8861-d4e0ebb9b9fe,Lancaster,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,408ed43c-2d6f-4165-8861-d4e0ebb9b9fe,Lancaster
3b1c66fb-98ad-417f-b01e-49baf37f06a3,The Coral,Group,497a20eb-6ab8-4abc-89a5-987e299f0a71,Hoylake,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,497a20eb-6ab8-4abc-89a5-987e299f0a71,Hoylake
80b48852-3950-4374-82d3-6ae9187fb077,Alex Harvey,Person,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow
1c89bbcc-a253-452a-9181-546eb536e06f,Art Brut,Group,78b0f0f0-2b13-42c3-b99a-c8a6428ab112,Deptford,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,78b0f0f0-2b13-42c3-b99a-c8a6428ab112,Deptford
46713d05-4143-4704-a9c3-71b482a13944,Boogarins,Group,,,f45b47f8-5796-386e-b172-6c31b009a5d8,Brazil,f45b47f8-5796-386e-b172-6c31b009a5d8,Brazil
569e075d-87fb-4ca9-9b4f-4091334c2bbf,Linda Martini,Group,,,781b0c54-3d54-362d-a941-8a617def4992,Portugal,781b0c54-3d54-362d-a941-8a617def4992,Portugal
69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,Group,3e4cea6a-f4b9-49e0-aadb-db3568db5ecf,Crawley,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,3e4cea6a-f4b9-49e0-aadb-db3568db5ecf,Crawley
3285dc48-9505-469d-ad8a-bdf2d3dba632,Swans,Group,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York
e3fdde77-2ddb-43fd-bf09-883529b1bbb1,Gazpacho,Group,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy
664c3e0e-42d8-48c1-b209-1efca19c0325,The National,Group,b2cf490f-a8a7-4875-a1b7-addede3b327f,Cincinnati,489ce91b-6658-3307-9877-795b68554c98,United States,b2cf490f-a8a7-4875-a1b7-addede3b327f,Cincinnati
61f9d20f-0b16-454b-8228-8983d1a16e13,Dozer,Person,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands
